model	dataset	species	tx_id	gene	tx_biotype	orf_type	orf_tstart	orf_tstop	tx_len	psites_total	psites_in_orf	r_full	r_drop1	r_drop3	r_orf	r_drop_orf3	top1_frac	spread90	f0_obs_in_orf	score
attn	human_hepatocytes	human	ENST00000880717.1	GALNT11	protein_coding	uORF	223	336	2829	1729	50	0.4652	0.5098	0.4718	0.5534	0.3418	0.0364	0.6897	0.5000	0.3062
attn	human_hepatocytes	human	ENST00000219069.6	ZNF263	protein_coding	annotated	329	2380	3282	1701	1095	0.4163	0.3953	0.4414	0.3998	0.3658	0.0570	0.6818	0.7105	0.3062
attn	human_hepatocytes	human	ENST00000418543.8	WDR83	protein_coding	annotated	343	1290	1450	516	338	0.2634	0.2487	0.3175	0.3449	0.4048	0.0853	0.6709	0.8580	0.3062
attn	human_hepatocytes	human	ENST00000323716.8	ARMC10	protein_coding	annotated	134	1165	2371	474	474	0.5532	0.4024	0.4131	0.5448	0.3972	0.0802	0.6604	0.5949	0.3062
attn	human_hepatocytes	human	ENST00000543802.3	ZNF124	protein_coding	annotated	144	1199	2776	433	427	0.3647	0.3911	0.3235	0.3421	0.3637	0.0554	0.7164	0.8267	0.3061
attn	human_hepatocytes	human	ENST00000703987.1	USP9X	protein_coding	uORF	266	358	8383	27424	1063	0.6134	0.6854	0.6776	0.5659	0.3720	0.0201	0.6041	0.4365	0.3061
attn	human_hepatocytes	human	ENST00000255559.8	SLC39A11	protein_coding	annotated	90	1097	2732	914	892	0.5425	0.4337	0.4519	0.5287	0.4393	0.1061	0.6339	0.7948	0.3061
attn	human_hepatocytes	human	ENST00000405309.7	PATZ1	protein_coding	annotated	631	2244	3711	2179	1247	0.3191	0.4537	0.3981	0.4567	0.3992	0.0817	0.6609	0.8917	0.3060
attn	human_hepatocytes	human	ENST00000865358.1	ATF2	protein_coding	annotated	215	1732	4091	7003	4364	0.9250	0.7410	0.7111	0.7657	0.6775	0.1919	0.5150	0.8107	0.3060
attn	human_hepatocytes	human	ENST00000586171.3	NACC1	protein_coding	internal	282	491	4524	3937	633	0.4992	0.5119	0.5649	0.4140	0.5316	0.0521	0.6286	0.3381	0.3060
attn	human_hepatocytes	human	ENST00000694883.1	GOLGA7	protein_coding	annotated	142	546	1938	5860	5147	0.4408	0.4830	0.5056	0.4267	0.4129	0.0906	0.4762	0.8098	0.3060
attn	human_hepatocytes	human	ENST00000958447.1	SERPINI1	protein_coding	annotated	48	1280	1525	506	506	0.3797	0.3860	0.3558	0.3699	0.3448	0.0395	0.6941	0.8261	0.3059
attn	human_hepatocytes	human	ENST00000452621.6	RCOR3	protein_coding	annotated	174	1523	1827	3663	3640	0.6251	0.6890	0.5978	0.6225	0.5834	0.1665	0.5938	0.8670	0.3058
attn	human_hepatocytes	human	ENST00000436062.5	PNPLA8	protein_coding	uORF	209	319	3462	4813	348	0.7717	0.7201	0.6324	0.3611	0.3415	0.0366	0.6461	0.6293	0.3058
attn	human_hepatocytes	human	ENST00000373463.8	TMEM54	protein_coding	annotated	152	820	1030	369	340	0.5332	0.5357	0.4110	0.5366	0.4107	0.0894	0.6923	0.7765	0.3058
attn	human_hepatocytes	human	ENST00000379358.7	ZSCAN2	protein_coding	annotated	195	635	906	330	262	0.4121	0.4246	0.5004	0.3813	0.4675	0.1212	0.7174	0.8664	0.3056
attn	human_hepatocytes	human	ENST00000588267.5	ZNF846	protein_coding	annotated	1012	1644	1943	751	360	0.3965	0.2698	0.2928	0.5171	0.3588	0.0519	0.7009	0.8389	0.3056
attn	human_hepatocytes	human	ENST00000505034.6	LARP7	protein_coding	annotated	151	1899	2164	7015	6620	0.5461	0.4908	0.4003	0.5515	0.4078	0.0878	0.5404	0.8662	0.3055
attn	human_hepatocytes	human	ENST00000414144.7	ZNF200	protein_coding	annotated	254	1441	3008	1437	1371	0.4458	0.4618	0.3811	0.4113	0.3326	0.0285	0.6845	0.8082	0.3055
attn	human_hepatocytes	human	ENST00000892854.1	AGTR1	protein_coding	annotated	343	1527	2457	576	521	0.4138	0.4320	0.3036	0.4186	0.3467	0.0417	0.7300	0.7965	0.3054
attn	human_hepatocytes	human	ENST00000355327.7	THSD4	protein_coding	annotated	135	3191	9200	1317	1260	0.4942	0.3506	0.3600	0.4860	0.3384	0.0342	0.7306	0.8143	0.3054
attn	human_hepatocytes	human	ENST00000873200.1	SENP1	protein_coding	annotated	581	2611	3566	1587	1549	0.7372	0.6551	0.4064	0.7368	0.3930	0.0781	0.7050	0.7663	0.3053
attn	human_hepatocytes	human	ENST00000635031.2	MRFAP1L2	protein_coding	annotated	139	498	1973	1019	538	0.6920	0.5154	0.4418	0.7822	0.5072	0.1394	0.5676	0.8885	0.3052
attn	human_hepatocytes	human	ENST00000887285.1	RABL2B	protein_coding	annotated	397	1086	2370	204	160	0.8145	0.8080	0.5915	0.8521	0.6940	0.1961	0.5909	0.9875	0.3052
attn	human_hepatocytes	human	ENST00000870214.1	RARG	protein_coding	annotated	871	2532	3639	1126	1054	0.3863	0.3194	0.3240	0.4403	0.3568	0.0506	0.6913	0.8529	0.3052
attn	human_hepatocytes	human	ENST00000487132.6	CREM	protein_coding	annotated	96	761	1337	1086	1077	0.4553	0.4091	0.3940	0.4133	0.3431	0.0387	0.6917	0.6945	0.3052
attn	human_hepatocytes	human	ENST00000303296.9	HIPK3	protein_coding	uORF	254	409	7614	11037	266	0.5896	0.6262	0.6512	0.2541	0.3295	0.0259	0.6198	0.8910	0.3051
attn	human_hepatocytes	human	ENST00000572515.5	NFKBIB	protein_coding	annotated	82	1098	1929	1057	1057	0.4416	0.4363	0.3715	0.4206	0.3462	0.0416	0.6667	0.8515	0.3050
attn	human_hepatocytes	human	ENST00000605610.5	SRGAP2	protein_coding	annotated	299	2668	3212	827	827	0.3924	0.3814	0.3515	0.3846	0.3415	0.0375	0.7049	0.8670	0.3050
attn	human_hepatocytes	human	ENST00000521689.5	MATN2	protein_coding	Overlap_uORF	267	575	3554	7513	497	0.5363	0.5216	0.5062	0.2318	0.3209	0.0174	0.6309	0.6559	0.3050
attn	human_hepatocytes	human	ENST00000290759.9	ISL2	protein_coding	annotated	112	1191	1831	447	432	0.4212	0.3841	0.3730	0.4117	0.3628	0.0559	0.7125	0.9074	0.3048
attn	human_hepatocytes	human	ENST00000302236.10	THAP9	protein_coding	annotated	69	2780	3825	698	698	0.3297	0.3295	0.3265	0.3384	0.3349	0.0315	0.7395	0.8381	0.3048
attn	human_hepatocytes	human	ENST00000342624.10	TMTC4	protein_coding	annotated	260	2542	3911	1557	1257	0.4764	0.3931	0.3435	0.3415	0.3307	0.0276	0.7018	0.7518	0.3046
attn	human_hepatocytes	human	ENST00000624234.3	EIF3L	protein_coding	annotated	79	1773	2091	10039	10023	0.3477	0.3460	0.3420	0.3331	0.3267	0.0236	0.5038	0.8409	0.3046
attn	human_hepatocytes	human	ENST00000894864.1	CDH5	protein_coding	annotated	140	2575	4188	1040	992	0.3239	0.3333	0.3343	0.3194	0.3241	0.0212	0.7207	0.9022	0.3045
attn	human_hepatocytes	human	ENST00000939084.1	HDGFL3	protein_coding	annotated	609	1220	6372	1843	1694	0.6899	0.5556	0.4401	0.6857	0.3791	0.0689	0.6327	0.7910	0.3045
attn	human_hepatocytes	human	ENST00000970506.1	ZKSCAN5	protein_coding	annotated	89	2608	3817	1078	1068	0.3786	0.3620	0.3444	0.3728	0.3365	0.0334	0.7072	0.8230	0.3044
attn	human_hepatocytes	human	ENST00000255476.3	RFXAP	protein_coding	annotated	137	955	2306	1067	1011	0.6865	0.4565	0.4583	0.6889	0.4556	0.1162	0.6190	0.8497	0.3043
attn	human_hepatocytes	human	ENST00000827434.1	MIR210HG	lncRNA	novel	642	875	893	2287	342	0.6827	0.5436	0.3436	0.4435	0.4104	0.0905	0.5795	0.8713	0.3043
attn	human_hepatocytes	human	ENST00000585124.6	AURKB	protein_coding	annotated	72	1106	1243	514	514	0.6822	0.4039	0.4493	0.6801	0.4417	0.1089	0.7386	0.8230	0.3042
attn	human_hepatocytes	human	ENST00000361547.7	SELENON	protein_coding	annotated	39	419	4314	10049	859	0.4096	0.6482	0.5473	0.5250	0.5735	0.1644	0.4693	0.9162	0.3041
attn	human_hepatocytes	human	ENST00000680833.1	CGAS	protein_coding	annotated	1	1494	1595	734	734	0.3483	0.3620	0.3644	0.3459	0.3618	0.0559	0.6964	0.8093	0.3041
attn	human_hepatocytes	human	ENST00000427587.9	EEF2KMT	protein_coding	annotated	57	1049	2397	245	245	0.4854	0.5584	0.4615	0.4769	0.4511	0.1143	0.6750	0.9102	0.3038
attn	human_hepatocytes	human	ENST00000552864.6	LIN7A	protein_coding	annotated	213	914	6121	525	525	0.5060	0.4869	0.4067	0.4669	0.3538	0.0495	0.7273	0.8267	0.3038
attn	human_hepatocytes	human	ENST00000348721.4	CISH	protein_coding	annotated	125	901	2019	679	667	0.3647	0.3943	0.4100	0.3194	0.3652	0.0589	0.7083	0.8951	0.3038
attn	human_hepatocytes	human	ENST00000311916.8	TWNK	protein_coding	annotated	669	2723	3616	1086	483	0.5952	0.5361	0.4835	0.3600	0.3664	0.0599	0.7123	0.8613	0.3037
attn	human_hepatocytes	human	ENST00000679126.1	KIF23	protein_coding	annotated	118	3042	3660	1268	1259	0.3406	0.3449	0.3316	0.3320	0.3226	0.0205	0.7364	0.8427	0.3037
attn	human_hepatocytes	human	ENST00000282296.10	ZNF551	protein_coding	annotated	188	2200	4560	1038	1038	0.4088	0.4508	0.4312	0.3895	0.3992	0.0838	0.7124	0.8372	0.3036
attn	human_hepatocytes	human	ENST00000377740.5	PLEKHG5	protein_coding	annotated	499	3750	4191	482	482	0.4620	0.3762	0.3285	0.4598	0.3774	0.0685	0.7143	0.9440	0.3036
attn	human_hepatocytes	human	ENST00000727635.1	CLN8-AS1	lncRNA	novel	355	576	1036	707	291	0.6023	0.5222	0.4436	0.8846	0.4639	0.1202	0.6957	0.4983	0.3035
attn	human_hepatocytes	human	ENST00000871576.1	SMAD9	protein_coding	uORF	88	249	3564	1578	151	0.3614	0.3543	0.3725	0.2202	0.3349	0.0330	0.6786	0.6026	0.3034
attn	human_hepatocytes	human	ENST00000373284.10	TOR2A	protein_coding	annotated	25	990	1500	882	874	0.8299	0.6694	0.4876	0.8307	0.4712	0.1247	0.6774	0.8513	0.3033
attn	human_hepatocytes	human	ENST00000322038.5	TSHZ1	protein_coding	uORF	185	427	4992	4254	1800	0.6397	0.4601	0.5387	0.6698	0.6060	0.0950	0.5892	0.3433	0.3032
attn	human_hepatocytes	human	ENST00000305949.6	MTBP	protein_coding	annotated	53	2767	3067	556	549	0.3171	0.3290	0.3354	0.3094	0.3341	0.0324	0.7629	0.8342	0.3032
attn	human_hepatocytes	human	ENST00000930175.1	LHFPL2	protein_coding	uORF	466	570	5153	4446	76	0.9368	0.7460	0.7034	0.9108	0.8063	0.2184	0.5551	0.7500	0.3032
attn	human_hepatocytes	human	ENST00000342494.8	UBE3B	protein_coding	uORF	369	470	5730	4896	332	0.6058	0.6015	0.5664	0.7611	0.3407	0.0388	0.6484	0.9428	0.3029
attn	human_hepatocytes	human	ENST00000261778.2	TANGO6	protein_coding	annotated	88	3372	4893	1551	1551	0.3538	0.3654	0.3393	0.3368	0.3206	0.0193	0.7338	0.8627	0.3029
attn	human_hepatocytes	human	ENST00000355467.6	ZNF512	protein_coding	annotated	72	1775	3531	912	893	0.7307	0.5866	0.5877	0.7299	0.5850	0.1689	0.6429	0.8690	0.3028
attn	human_hepatocytes	human	ENST00000371059.7	LEPR	protein_coding	annotated	186	3062	3079	3162	2433	0.2144	0.4554	0.4601	0.5799	0.5380	0.1531	0.6435	0.8360	0.3027
attn	human_hepatocytes	human	ENST00000456315.7	DEPDC1	protein_coding	annotated	84	2519	5299	475	386	0.4505	0.4572	0.4645	0.4676	0.4050	0.0884	0.7143	0.7824	0.3027
attn	human_hepatocytes	human	ENST00000531383.5	B3GAT3	protein_coding	annotated	208	1167	2056	2187	1919	0.6186	0.4801	0.5328	0.6275	0.5143	0.1440	0.5767	0.8775	0.3027
attn	human_hepatocytes	human	ENST00000330560.8	CDCA2	protein_coding	annotated	242	3313	3486	862	827	0.3323	0.3440	0.3217	0.3347	0.3276	0.0267	0.7451	0.9033	0.3027
attn	human_hepatocytes	human	ENST00000270223.7	DMWD	protein_coding	annotated	90	2114	3410	1077	1036	0.3477	0.3883	0.4204	0.3476	0.3610	0.0566	0.6689	0.8465	0.3025
attn	human_hepatocytes	human	ENST00000885491.1	DNAJC28	protein_coding	annotated	157	1323	3454	512	498	0.4101	0.4128	0.3815	0.3809	0.3493	0.0469	0.7500	0.8092	0.3025
attn	human_hepatocytes	human	ENST00000738095.1	SNHG16	lncRNA	novel	87	356	655	2229	797	0.8564	0.8093	0.6730	0.6640	0.5009	0.1386	0.5317	0.7014	0.3025
attn	human_hepatocytes	human	ENST00000367882.5	TCF21	protein_coding	annotated	286	825	1280	298	298	0.4706	0.4549	0.3985	0.4559	0.3787	0.0705	0.7250	0.8893	0.3025
attn	human_hepatocytes	human	ENST00000332810.4	AEN	protein_coding	annotated	108	1085	3072	890	827	0.4227	0.4300	0.3755	0.3934	0.3419	0.0404	0.6825	0.8271	0.3023
attn	human_hepatocytes	human	ENST00000424127.3	GAB3	protein_coding	annotated	53	1816	4745	1016	1009	0.3551	0.3727	0.3771	0.3180	0.3385	0.0374	0.7317	0.8147	0.3023
attn	human_hepatocytes	human	ENST00000891849.1	ZBED4	protein_coding	uORF	182	490	5359	1795	462	0.4535	0.3604	0.3870	0.2705	0.3473	0.0301	0.6932	0.4762	0.3023
attn	human_hepatocytes	human	ENST00000264805.9	PDE5A	protein_coding	uORF	51	194	3020	6398	51	0.6526	0.6338	0.6365	0.6792	0.3200	0.0194	0.6587	0.6667	0.3023
attn	human_hepatocytes	human	ENST00000616448.2	PARG	protein_coding	annotated	303	3233	4294	2099	1777	0.3769	0.4110	0.4014	0.3920	0.3734	0.0667	0.6711	0.8075	0.3022
attn	human_hepatocytes	human	ENST00000356455.9	UBE2C	protein_coding	annotated	53	592	777	1134	1105	0.5622	0.5068	0.5006	0.5567	0.4857	0.1323	0.6429	0.8824	0.3021
attn	human_hepatocytes	human	ENST00000938443.1	RFWD3	protein_coding	annotated	141	2465	4994	1966	1920	0.3702	0.4106	0.3983	0.3462	0.3664	0.0615	0.7237	0.8380	0.3019
attn	human_hepatocytes	human	ENST00000354410.9	MEF2A	protein_coding	uORF	136	474	5824	5431	209	0.7554	0.8482	0.8017	0.5630	0.4834	0.1304	0.5734	0.4976	0.3019
attn	human_hepatocytes	human	ENST00000682029.1	CRACD	protein_coding	annotated	538	4239	7044	2575	2074	0.3991	0.4783	0.4019	0.4771	0.3847	0.0753	0.6676	0.8539	0.3019
attn	human_hepatocytes	human	ENST00000968635.1	ZNF41	protein_coding	annotated	248	2587	5127	1517	1443	0.3173	0.3684	0.3787	0.3007	0.3626	0.0587	0.7087	0.7706	0.3018
attn	human_hepatocytes	human	ENST00000916000.1	CRISPLD1	protein_coding	Overlap_uORF	252	386	2891	1903	447	0.4586	0.5258	0.5145	0.5530	0.3564	0.0536	0.6864	0.5436	0.3018
attn	human_hepatocytes	human	ENST00000359315.6	TPGS1	protein_coding	annotated	11	883	1114	2150	2150	0.3972	0.3841	0.4253	0.3888	0.4148	0.0953	0.5556	0.8995	0.3018
attn	human_hepatocytes	human	ENST00000380818.7	AK6	protein_coding	annotated	339	848	1183	4385	4342	0.8149	0.5787	0.5772	0.8238	0.5791	0.1676	0.4459	0.6573	0.3018
attn	human_hepatocytes	human	ENST00000560369.5	LRRC49	protein_coding	annotated	270	2345	2586	903	790	0.3509	0.3694	0.3406	0.3817	0.3544	0.0520	0.7183	0.8468	0.3017
attn	human_hepatocytes	human	ENST00000475153.6	ZNF398	protein_coding	annotated	291	2219	5460	2007	1957	0.4508	0.4324	0.3817	0.4320	0.3523	0.0503	0.6709	0.8447	0.3016
attn	human_hepatocytes	human	ENST00000433688.2	ZFTA	protein_coding	annotated	154	2190	5716	879	863	0.6405	0.3995	0.4079	0.6597	0.4168	0.0967	0.6694	0.7323	0.3016
attn	human_hepatocytes	human	ENST00000398055.8	KICS2	protein_coding	annotated	60	1397	4159	756	750	0.3345	0.3548	0.3794	0.3063	0.3522	0.0503	0.6991	0.8213	0.3016
attn	human_hepatocytes	human	ENST00000309777.11	TMEM234	protein_coding	annotated	32	454	1107	655	626	0.5203	0.5619	0.4223	0.4959	0.3857	0.0763	0.6933	0.8818	0.3016
attn	human_hepatocytes	human	ENST00000297532.11	FASTK	protein_coding	annotated	44	1693	1794	3335	2307	0.5894	0.6009	0.5492	0.4621	0.4928	0.1358	0.6148	0.8015	0.3015
attn	human_hepatocytes	human	ENST00000252136.12	TRMT2A	protein_coding	annotated	321	2198	2886	1553	1262	0.4361	0.3543	0.3901	0.2981	0.3582	0.0554	0.6546	0.8772	0.3015
attn	human_hepatocytes	human	ENST00000479407.5	NKIRAS2	protein_coding	annotated	142	435	992	2997	2024	0.7223	0.8388	0.7066	0.7115	0.6505	0.1562	0.5407	0.4185	0.3015
attn	human_hepatocytes	human	ENST00000217939.7	MXRA5	protein_coding	annotated	92	8653	9804	1648	1629	0.6382	0.4036	0.3501	0.6392	0.3487	0.0473	0.7269	0.9036	0.3015
attn	human_hepatocytes	human	ENST00000321617.8	CASKIN2	protein_coding	annotated	542	4150	4969	1595	1265	0.4234	0.4027	0.3589	0.4094	0.3174	0.0176	0.7031	0.8791	0.3015
attn	human_hepatocytes	human	ENST00000664214.2	PVT1	lncRNA	novel	48	497	891	282	245	0.4571	0.4515	0.3558	0.4594	0.3555	0.0532	0.7692	0.6776	0.3014
attn	human_hepatocytes	human	ENST00000341037.8	TNC	protein_coding	annotated	130	6189	6786	1610	1570	0.3324	0.3267	0.3249	0.3227	0.3220	0.0224	0.7186	0.8675	0.3014
attn	human_hepatocytes	human	ENST00000372874.9	ADA	protein_coding	annotated	93	1184	1496	1685	1681	0.4527	0.4646	0.3958	0.4415	0.3800	0.0724	0.6446	0.8846	0.3014
attn	human_hepatocytes	human	ENST00000519480.6	MCPH1	protein_coding	annotated	77	1909	3773	4297	4297	0.6964	0.4944	0.4904	0.6937	0.4488	0.1150	0.6354	0.8406	0.3014
attn	human_hepatocytes	human	ENST00000916853.1	STK11	protein_coding	annotated	1146	2447	4231	1124	336	0.5351	0.5338	0.4798	0.4391	0.3382	0.0383	0.6905	0.8810	0.3012
attn	human_hepatocytes	human	ENST00000397801.6	ROBO3	protein_coding	annotated	147	4307	4528	620	617	0.4477	0.4481	0.3527	0.4482	0.3533	0.0516	0.6591	0.6240	0.3012
attn	human_hepatocytes	human	ENST00000900837.1	RFC5	protein_coding	annotated	143	1165	3015	1744	1726	0.4282	0.3938	0.3935	0.3709	0.3292	0.0298	0.6898	0.8210	0.3012
attn	human_hepatocytes	human	ENST00000566339.6	SPSB3	protein_coding	annotated	83	1150	1535	289	283	0.3324	0.3518	0.3947	0.3307	0.3948	0.0830	0.6571	0.8410	0.3011
attn	human_hepatocytes	human	ENST00000368638.5	LAMA4	protein_coding	annotated	251	613	619	1946	828	0.5565	0.5528	0.4960	0.5635	0.3989	0.0858	0.6282	0.6473	0.3011
attn	human_hepatocytes	human	ENST00000255389.10	PEMT	protein_coding	annotated	83	793	1021	1720	1719	0.7687	0.5810	0.5409	0.7678	0.5268	0.1500	0.5487	0.8604	0.3011
attn	human_hepatocytes	human	ENST00000285814.9	NIFK	protein_coding	annotated	26	907	1686	7257	7257	0.8458	0.6971	0.4982	0.8468	0.4703	0.1259	0.4554	0.8202	0.3010
attn	human_hepatocytes	human	ENST00000479452.5	EXD3	protein_coding	annotated	90	830	962	592	554	0.4748	0.4048	0.3552	0.4780	0.3581	0.0557	0.7042	0.9007	0.3010
attn	human_hepatocytes	human	ENST00000260403.7	TMEM62	protein_coding	annotated	218	2149	2707	706	672	0.3625	0.3462	0.3413	0.3548	0.3334	0.0340	0.7105	0.8795	0.3010
attn	human_hepatocytes	human	ENST00000367166.5	TFB1M	protein_coding	annotated	57	1097	2799	534	534	0.6117	0.5673	0.4125	0.5984	0.3804	0.0730	0.7126	0.8483	0.3010
attn	human_hepatocytes	human	ENST00000956146.1	ACTRT3	protein_coding	annotated	146	1264	1816	531	531	0.4745	0.4479	0.3649	0.4624	0.3477	0.0471	0.7195	0.8644	0.3009
attn	human_hepatocytes	human	ENST00000378386.8	MRS2	protein_coding	annotated	112	1443	3939	2488	2233	0.7311	0.7640	0.7886	0.7254	0.7838	0.0941	0.5714	0.2624	0.3008
attn	human_hepatocytes	human	ENST00000338965.9	NCR3LG1	protein_coding	annotated	171	1535	6364	842	806	0.4003	0.3990	0.4047	0.3710	0.3698	0.0653	0.6574	0.8437	0.3008
attn	human_hepatocytes	human	ENST00000376572.8	KIAA2013	protein_coding	annotated	191	2095	2819	3458	3143	0.4316	0.3271	0.3495	0.3147	0.3526	0.0515	0.5658	0.8352	0.3008
attn	human_hepatocytes	human	ENST00000405876.9	TCHP	protein_coding	annotated	154	1650	3096	1231	1188	0.4166	0.4478	0.3953	0.3825	0.3513	0.0504	0.6941	0.8148	0.3008
attn	human_hepatocytes	human	ENST00000372310.8	SLC6A9	protein_coding	annotated	243	2144	3206	1140	908	0.6037	0.4215	0.3788	0.3800	0.3669	0.0632	0.6988	0.8337	0.3007
attn	human_hepatocytes	human	ENST00000623113.3	C19orf12	protein_coding	annotated	132	590	3726	788	726	0.7983	0.4985	0.4031	0.8338	0.5031	0.1409	0.6444	0.8223	0.3006
attn	human_hepatocytes	human	ENST00000219281.8	USB1	protein_coding	annotated	78	875	2248	1342	1252	0.7809	0.6216	0.3389	0.8636	0.4808	0.1311	0.6000	0.6022	0.3006
attn	human_hepatocytes	human	ENST00000449428.7	MXRA7	protein_coding	annotated	20	532	1833	4287	3903	0.5162	0.4650	0.4868	0.5109	0.4836	0.1325	0.2600	0.8214	0.3005
attn	human_hepatocytes	human	ENST00000297508.8	MICALL2	protein_coding	annotated	145	2859	3096	1519	1399	0.4926	0.4734	0.3567	0.4921	0.3338	0.0349	0.7009	0.8606	0.3005
attn	human_hepatocytes	human	ENST00000368619.3	STK32C	protein_coding	annotated	96	536	733	1103	987	0.5417	0.3757	0.3889	0.5407	0.3777	0.0716	0.6446	0.6657	0.3004
attn	human_hepatocytes	human	ENST00000368409.8	EFNA4	protein_coding	annotated	85	690	1254	1135	1113	0.3913	0.4273	0.4411	0.3601	0.4055	0.0907	0.6075	0.8904	0.3004
attn	human_hepatocytes	human	ENST00000958385.1	SPATS2L	protein_coding	Overlap_uORF	103	246	2394	28524	2343	0.7484	0.7429	0.7495	0.9338	0.6916	0.0468	0.4084	0.2505	0.3002
attn	human_hepatocytes	human	ENST00000343106.9	UBE2D3	protein_coding	annotated	615	1061	2389	20430	12390	0.9036	0.8175	0.6331	0.9195	0.9290	0.2369	0.2302	0.5833	0.3002
attn	human_hepatocytes	human	ENST00000578229.5	C1QTNF1	protein_coding	uORF	249	362	1294	51248	7599	0.8098	0.7988	0.6620	0.1960	0.4106	0.0942	0.3462	0.5440	0.3002
attn	human_hepatocytes	human	ENST00000649729.4	GATA6-AS1	lncRNA	novel	72	173	861	275	105	0.2464	0.2425	0.2078	0.3488	0.3839	0.0764	0.6809	0.6667	0.3001
attn	human_hepatocytes	human	ENST00000319518.13	CPNE7	protein_coding	annotated	141	1817	2442	291	286	0.5462	0.4418	0.3731	0.5452	0.3690	0.0653	0.7500	0.8776	0.3001
attn	human_hepatocytes	human	ENST00000361144.9	KAZN	protein_coding	annotated	236	1483	3838	347	296	0.4604	0.5045	0.4181	0.5084	0.3819	0.0749	0.7115	0.8649	0.3001
attn	human_hepatocytes	human	ENST00000333479.12	KNTC1	protein_coding	annotated	177	6806	6974	2019	1967	0.3768	0.3471	0.3275	0.3699	0.3181	0.0198	0.7134	0.8678	0.3001
attn	human_hepatocytes	human	ENST00000903365.1	ANGPTL2	protein_coding	Overlap_uORF	20	133	1923	17272	720	0.6665	0.6603	0.6906	0.8137	0.7980	0.0321	0.4617	0.2069	0.3000
attn	human_hepatocytes	human	ENST00000396076.5	LDHB	protein_coding	annotated	334	1338	1538	8564	7820	0.9204	0.8842	0.8547	0.9261	0.8977	0.2331	0.3038	0.8146	0.2999
attn	human_hepatocytes	human	ENST00000617768.5	CHAC1	protein_coding	annotated	114	782	1520	2519	2347	0.4897	0.6877	0.5860	0.4797	0.5569	0.1616	0.5988	0.8700	0.2998
attn	human_hepatocytes	human	ENST00000891667.1	NDST1	protein_coding	annotated	764	3412	4426	5060	2796	0.7736	0.7118	0.6088	0.6441	0.5833	0.1702	0.6215	0.8423	0.2997
attn	human_hepatocytes	human	ENST00000354212.9	MAGI2	protein_coding	annotated	348	4715	6975	709	706	0.3096	0.3183	0.3288	0.3009	0.3204	0.0226	0.7612	0.7507	0.2997
attn	human_hepatocytes	human	ENST00000583476.5	NAT9	protein_coding	annotated	81	488	583	1010	715	0.6507	0.6858	0.5222	0.6830	0.4479	0.1158	0.6322	0.8797	0.2997
attn	human_hepatocytes	human	ENST00000962625.1	TECPR1	protein_coding	annotated	176	3673	5615	1337	1206	0.6958	0.4842	0.3573	0.7288	0.3700	0.0666	0.6915	0.8889	0.2996
attn	human_hepatocytes	human	ENST00000595962.6	ZNF480	protein_coding	annotated	75	1682	4746	2552	2505	0.4566	0.5249	0.4130	0.4389	0.3795	0.0737	0.6284	0.7401	0.2996
attn	human_hepatocytes	human	ENST00000873179.1	HMGA1	protein_coding	annotated	187	510	1857	2010	753	0.4843	0.4682	0.4222	0.4465	0.5813	0.1697	0.3947	0.8951	0.2995
attn	human_hepatocytes	human	ENST00000353660.7	RBCK1	protein_coding	annotated	569	1975	2511	3317	855	0.8718	0.8160	0.5116	0.6688	0.4830	0.1330	0.5600	0.8304	0.2995
attn	human_hepatocytes	human	ENST00000374650.8	CASP10	protein_coding	annotated	445	1188	1414	673	594	0.6483	0.4837	0.4407	0.6606	0.4313	0.1070	0.6744	0.9226	0.2995
attn	human_hepatocytes	human	ENST00000306601.9	ZNF692	protein_coding	annotated	181	1740	1942	525	513	0.4216	0.3346	0.3480	0.4150	0.3381	0.0400	0.7340	0.8908	0.2994
attn	human_hepatocytes	human	ENST00000315869.8	TFE3	protein_coding	annotated	132	1859	3291	4953	2988	0.8464	0.7156	0.6740	0.4501	0.4974	0.1393	0.5424	0.7681	0.2994
